OTU	Sample	Abundance	Kingdom	Phylum	Class	Order
Otu00312	VC3	23.1217768629833	Bacteria	Chloroflexi	KD4-96	KD4-96_unclassified
Otu00036	VC2	156.119510652113	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade
Otu00036	VC1	76.500146868551	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade
Otu00036	PNC1	60.2209455396851	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade
Otu00036	VC3	49.2816639607461	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade
Otu00036	PNC3	41.5489271321796	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade
Otu00036	PNC2	27.7967366268051	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade
Otu01461	PNC2	6.42550966224784	Bacteria	Actinobacteria	KIST-JJY010	KIST-JJY010_unclassified
Otu01461	PNC3	3.5193188285796	Bacteria	Actinobacteria	KIST-JJY010	KIST-JJY010_unclassified
Otu01461	VC3	0.172801105927078	Bacteria	Actinobacteria	KIST-JJY010	KIST-JJY010_unclassified
Otu01461	PNC1	0.130412102243088	Bacteria	Actinobacteria	KIST-JJY010	KIST-JJY010_unclassified
Otu01461	VC2	0	Bacteria	Actinobacteria	KIST-JJY010	KIST-JJY010_unclassified
Otu01461	VC1	0	Bacteria	Actinobacteria	KIST-JJY010	KIST-JJY010_unclassified
Otu01693	VC2	5.95520120503908	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales
Otu01693	VC1	5.65414347517494	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales
Otu01693	VC3	1.01132686084142	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales
Otu01693	PNC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales
Otu01693	PNC3	0	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales
Otu01693	PNC1	0	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales
Otu03085	PNC2	2.89204635759599	Bacteria	Lentisphaerae	LD1-PA34	LD1-PA34_unclassified
Otu03085	PNC3	1.15170288233714	Bacteria	Lentisphaerae	LD1-PA34	LD1-PA34_unclassified
Otu03085	PNC1	0.135611608353675	Bacteria	Lentisphaerae	LD1-PA34	LD1-PA34_unclassified
Otu03085	VC2	0	Bacteria	Lentisphaerae	LD1-PA34	LD1-PA34_unclassified
Otu03085	VC1	0	Bacteria	Lentisphaerae	LD1-PA34	LD1-PA34_unclassified
Otu03085	VC3	0	Bacteria	Lentisphaerae	LD1-PA34	LD1-PA34_unclassified
Otu02923	PNC2	3.78410045365821	Bacteria	Lentisphaerae	LD1-PB3	LD1-PB3_unclassified
Otu02923	PNC3	0.876737914506595	Bacteria	Lentisphaerae	LD1-PB3	LD1-PB3_unclassified
Otu02923	VC2	0	Bacteria	Lentisphaerae	LD1-PB3	LD1-PB3_unclassified
Otu02923	VC1	0	Bacteria	Lentisphaerae	LD1-PB3	LD1-PB3_unclassified
Otu02923	PNC1	0	Bacteria	Lentisphaerae	LD1-PB3	LD1-PB3_unclassified
Otu02923	VC3	0	Bacteria	Lentisphaerae	LD1-PB3	LD1-PB3_unclassified
Otu00314	VC2	125.240667257821	Bacteria	Latescibacteria	Latescibacteria_unclassified	Latescibacteria_unclassified
Otu00314	VC3	78.6661129794523	Bacteria	Latescibacteria	Latescibacteria_unclassified	Latescibacteria_unclassified
Otu00314	PNC3	48.1238091009407	Bacteria	Latescibacteria	Latescibacteria_unclassified	Latescibacteria_unclassified
Otu00314	PNC2	42.2899348252041	Bacteria	Latescibacteria	Latescibacteria_unclassified	Latescibacteria_unclassified
Otu00314	PNC1	30.5096534561099	Bacteria	Latescibacteria	Latescibacteria_unclassified	Latescibacteria_unclassified
Otu00314	VC1	26.1017439653898	Bacteria	Latescibacteria	Latescibacteria_unclassified	Latescibacteria_unclassified
Otu04082	VC3	2.50036118721449	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales
Otu04082	VC2	0.988792283714322	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales
Otu04082	VC1	0	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales
Otu04082	PNC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales
Otu04082	PNC1	0	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales
Otu04082	PNC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales
Otu00702	PNC3	20.7755085621093	Bacteria	Proteobacteria	MACA-EFT26	MACA-EFT26_unclassified
Otu00702	PNC1	15.2071145070858	Bacteria	Proteobacteria	MACA-EFT26	MACA-EFT26_unclassified
Otu00702	PNC2	2.9936706593906	Bacteria	Proteobacteria	MACA-EFT26	MACA-EFT26_unclassified
Otu00702	VC2	0	Bacteria	Proteobacteria	MACA-EFT26	MACA-EFT26_unclassified
Otu00702	VC3	0	Bacteria	Proteobacteria	MACA-EFT26	MACA-EFT26_unclassified
Otu00702	VC1	0	Bacteria	Proteobacteria	MACA-EFT26	MACA-EFT26_unclassified
Otu00112	VC2	199.130173670156	Bacteria	Actinobacteria	MB-A2-108	MB-A2-108_unclassified
Otu00112	VC1	152.831912293143	Bacteria	Actinobacteria	MB-A2-108	MB-A2-108_unclassified
Otu00112	VC3	25.039847344586	Bacteria	Actinobacteria	MB-A2-108	MB-A2-108_unclassified
Otu00112	PNC2	15.1217877503394	Bacteria	Actinobacteria	MB-A2-108	MB-A2-108_unclassified
Otu00112	PNC3	0.247279920870425	Bacteria	Actinobacteria	MB-A2-108	MB-A2-108_unclassified
Otu00112	PNC1	0	Bacteria	Actinobacteria	MB-A2-108	MB-A2-108_unclassified
Otu03877	PNC1	1.88837316722243	Bacteria	Chloroflexi	Dehalococcoidia	MSBL5
Otu03877	PNC3	0.627428151162772	Bacteria	Chloroflexi	Dehalococcoidia	MSBL5
Otu03877	PNC2	0.159718894745248	Bacteria	Chloroflexi	Dehalococcoidia	MSBL5
Otu03877	VC2	0	Bacteria	Chloroflexi	Dehalococcoidia	MSBL5
Otu03877	VC1	0	Bacteria	Chloroflexi	Dehalococcoidia	MSBL5
Otu03877	VC3	0	Bacteria	Chloroflexi	Dehalococcoidia	MSBL5
Otu04045	VC2	2.3567572346645	Bacteria	Planctomycetes	Phycisphaerae	MSBL9
Otu04045	VC3	1.24506003863666	Bacteria	Planctomycetes	Phycisphaerae	MSBL9
Otu04045	PNC1	0.406834825061025	Bacteria	Planctomycetes	Phycisphaerae	MSBL9
Otu04045	PNC3	0.134898151895319	Bacteria	Planctomycetes	Phycisphaerae	MSBL9
Otu04045	VC1	0	Bacteria	Planctomycetes	Phycisphaerae	MSBL9
Otu04045	PNC2	0	Bacteria	Planctomycetes	Phycisphaerae	MSBL9
Otu01018	VC2	19.5083044563615	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales
Otu01018	VC3	3.55537791575846	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales
Otu01018	VC1	0.557518833014697	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales
Otu01018	PNC3	0	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales
Otu01018	PNC2	0	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales
Otu01018	PNC1	0	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales
Otu02767	VC1	2.78759416507348	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales
Otu02767	VC3	2.76481769483325	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales
Otu02767	PNC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales
Otu02767	PNC1	0	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales
Otu02767	VC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales
Otu02767	PNC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales
Otu00026	VC2	337.297404742782	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
Otu00026	PNC1	57.9024133240653	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
Otu00026	PNC2	55.7905719381163	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
Otu00026	VC1	47.3781296171386	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
Otu00026	VC3	29.4521458217622	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
Otu00026	PNC3	4.51287442843376	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
Otu00687	PNC2	42.4511853121104	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales
Otu00687	VC2	21.0605686095716	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales
Otu00687	VC1	16.220019708406	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales
Otu00687	VC3	16.037775982009	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales
Otu00687	PNC3	10.8598617229489	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales
Otu00687	PNC1	3.24673678319713	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales
Otu02640	PNC1	3.62848818143205	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified
Otu02640	PNC3	0.885966263493303	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified
Otu02640	VC1	0	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified
Otu02640	VC2	0	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified
Otu02640	VC3	0	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified
Otu02640	PNC2	0	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified
Otu00213	PNC1	264.532035916881	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales
Otu00213	PNC2	251.564059831075	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales
Otu00213	VC2	234.794537614296	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales
Otu00213	PNC3	216.731629376803	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales
Otu00213	VC3	176.67031266865	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales
Otu00213	VC1	122.1629106356	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales
Otu01861	PNC2	4.25062167207389	Bacteria	Tenericutes	Mollicutes	NB1-n
Otu01861	PNC1	3.31545925334786	Bacteria	Tenericutes	Mollicutes	NB1-n
Otu01861	PNC3	2.28291922422748	Bacteria	Tenericutes	Mollicutes	NB1-n
Otu01861	VC3	1.08250004265075	Bacteria	Tenericutes	Mollicutes	NB1-n
Otu01861	VC1	0.636132315521629	Bacteria	Tenericutes	Mollicutes	NB1-n
Otu01861	VC2	0.620732464307884	Bacteria	Tenericutes	Mollicutes	NB1-n
Otu03284	PNC3	2.5301991450979	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5
Otu03284	PNC1	0.406834825061025	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5
Otu03284	VC1	0.39848575413429	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5
Otu03284	PNC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5
Otu03284	VC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5
Otu03284	VC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5
Otu01544	VC3	12.3664380794269	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified
Otu01544	PNC1	7.63893742359117	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified
Otu01544	VC2	5.80118835568788	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified
Otu01544	PNC2	5.67999841987676	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified
Otu01544	VC1	3.76439307434826	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified
Otu01544	PNC3	3.48168471487844	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified
Otu00182	VC3	292.188865094414	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales
Otu00182	VC1	198.69241918176	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales
Otu00182	PNC1	101.161228815564	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales
Otu00182	VC2	97.6885410223874	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales
Otu00182	PNC3	63.5739188240515	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales
Otu00182	PNC2	50.3060870457671	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales
Otu01172	VC1	17.9495897328585	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales
Otu01172	VC2	13.6390700577995	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales
Otu01172	VC3	9.06027800650733	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales
Otu01172	PNC3	0	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales
Otu01172	PNC2	0	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales
Otu01172	PNC1	0	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales
Otu00005	VC2	1116.89675422594	Bacteria	Nitrospirae	Nitrospira	Nitrospirales
Otu00005	VC1	570.907199556619	Bacteria	Nitrospirae	Nitrospira	Nitrospirales
Otu00005	VC3	284.300560754354	Bacteria	Nitrospirae	Nitrospira	Nitrospirales
Otu00005	PNC3	82.3981293108457	Bacteria	Nitrospirae	Nitrospira	Nitrospirales
Otu00005	PNC2	71.4376613102953	Bacteria	Nitrospirae	Nitrospira	Nitrospirales
Otu00005	PNC1	35.6106195206875	Bacteria	Nitrospirae	Nitrospira	Nitrospirales
Otu00105	PNC1	111.931488458975	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade
Otu00105	VC1	102.88386009835	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade
Otu00105	PNC3	59.241984730768	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade
Otu00105	PNC2	53.7710608379	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade
Otu00105	VC2	46.272595010719	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade
Otu00105	VC3	36.6417195655876	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade
Otu01277	VC2	21.3366709565283	Bacteria	Planctomycetes	OM190	OM190_unclassified
Otu01277	VC3	20.2621024502322	Bacteria	Planctomycetes	OM190	OM190_unclassified
Otu01277	VC1	18.1808419824217	Bacteria	Planctomycetes	OM190	OM190_unclassified
Otu01277	PNC3	12.0494349543525	Bacteria	Planctomycetes	OM190	OM190_unclassified
Otu01277	PNC1	7.40298698343895	Bacteria	Planctomycetes	OM190	OM190_unclassified
Otu01277	PNC2	4.5240597591998	Bacteria	Planctomycetes	OM190	OM190_unclassified
Otu01266	VC2	33.9892405289852	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified
Otu01266	VC3	25.0123479182399	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified
Otu01266	VC1	4.48167721191611	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified
Otu01266	PNC1	3.46983101619807	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified
Otu01266	PNC2	2.17234662209908	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified
Otu01266	PNC3	1.14450437582384	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified
Otu02311	PNC2	4.5347658067333	Bacteria	Actinobacteria	OPB41	OPB41_unclassified
Otu02311	VC1	2.43396762040281	Bacteria	Actinobacteria	OPB41	OPB41_unclassified
Otu02311	VC2	0	Bacteria	Actinobacteria	OPB41	OPB41_unclassified
Otu02311	PNC1	0	Bacteria	Actinobacteria	OPB41	OPB41_unclassified
Otu02311	VC3	0	Bacteria	Actinobacteria	OPB41	OPB41_unclassified
Otu02311	PNC3	0	Bacteria	Actinobacteria	OPB41	OPB41_unclassified
Otu00697	VC2	56.651167636656	Bacteria	Firmicutes	OPB54	OPB54_unclassified
Otu00697	VC3	36.3887019447505	Bacteria	Firmicutes	OPB54	OPB54_unclassified
Otu00697	PNC1	14.3545859947654	Bacteria	Firmicutes	OPB54	OPB54_unclassified
Otu00697	VC1	10.7715746354416	Bacteria	Firmicutes	OPB54	OPB54_unclassified
Otu00697	PNC2	8.59216159840889	Bacteria	Firmicutes	OPB54	OPB54_unclassified
Otu00697	PNC3	3.90371485953158	Bacteria	Firmicutes	OPB54	OPB54_unclassified
Otu00077	PNC1	277.957279618021	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales
Otu00077	VC1	271.632480686251	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales
Otu00077	VC2	156.474096471551	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales
Otu00077	VC3	72.517766698211	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales
Otu00077	PNC2	55.0722436427566	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales
Otu00077	PNC3	53.0764934292569	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales
Otu01365	VC1	11.4672833245803	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales
Otu01365	VC2	3.21431157154815	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales
Otu01365	PNC2	2.33961824651467	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales
Otu01365	PNC3	0.729660707770887	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales
Otu01365	PNC1	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales
Otu01365	VC3	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales
Otu01135	VC1	15.4427564380887	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales
Otu01135	VC2	3.17236316394827	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales
Otu01135	PNC3	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales
Otu01135	PNC1	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales
Otu01135	VC3	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales
Otu01135	PNC2	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales
Otu00952	VC1	18.5265852552535	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified
Otu00952	VC2	2.16210557678293	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified
Otu00952	VC3	1.20960774148955	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified
Otu00952	PNC2	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified
Otu00952	PNC3	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified
Otu00952	PNC1	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified
Otu00014	VC3	955.330391348467	Bacteria	Bacteroidetes	Cytophagia	Order_II
Otu00014	VC1	389.901936528557	Bacteria	Bacteroidetes	Cytophagia	Order_II
Otu00014	PNC3	166.488746259571	Bacteria	Bacteroidetes	Cytophagia	Order_II
Otu00014	PNC1	108.427770665174	Bacteria	Bacteroidetes	Cytophagia	Order_II
Otu00014	PNC2	97.2588610659097	Bacteria	Bacteroidetes	Cytophagia	Order_II
Otu00014	VC2	39.1710547545146	Bacteria	Bacteroidetes	Cytophagia	Order_II
Otu00035	VC3	903.029780227153	Bacteria	Bacteroidetes	Cytophagia	Order_III
Otu00035	PNC1	666.059864097151	Bacteria	Bacteroidetes	Cytophagia	Order_III
Otu00035	VC2	635.31813831525	Bacteria	Bacteroidetes	Cytophagia	Order_III
Otu00035	PNC3	375.745479222065	Bacteria	Bacteroidetes	Cytophagia	Order_III
Otu00035	PNC2	353.520143913298	Bacteria	Bacteroidetes	Cytophagia	Order_III
Otu00035	VC1	194.492590791649	Bacteria	Bacteroidetes	Cytophagia	Order_III
Otu00245	PNC1	88.5946720317279	Bacteria	Proteobacteria	Gammaproteobacteria	Order_Incertae_Sedis
Otu00245	PNC3	58.7812191785913	Bacteria	Proteobacteria	Gammaproteobacteria	Order_Incertae_Sedis
Otu00245	PNC2	50.1665819762604	Bacteria	Proteobacteria	Gammaproteobacteria	Order_Incertae_Sedis
Otu00245	VC1	28.9064346195753	Bacteria	Proteobacteria	Gammaproteobacteria	Order_Incertae_Sedis
Otu00245	VC3	26.7475834847476	Bacteria	Proteobacteria	Gammaproteobacteria	Order_Incertae_Sedis
Otu00245	VC2	21.2304322312485	Bacteria	Proteobacteria	Gammaproteobacteria	Order_Incertae_Sedis
Otu00142	PNC1	172.009424122805	Bacteria	Gemmatimonadetes	Gemmatimonadetes	PAUC43f_marine_benthic_group
Otu00142	VC2	90.66720933553	Bacteria	Gemmatimonadetes	Gemmatimonadetes	PAUC43f_marine_benthic_group
Otu00142	PNC2	71.1823006032318	Bacteria	Gemmatimonadetes	Gemmatimonadetes	PAUC43f_marine_benthic_group
Otu00142	PNC3	65.993898371692	Bacteria	Gemmatimonadetes	Gemmatimonadetes	PAUC43f_marine_benthic_group
Otu00142	VC1	30.9246251528107	Bacteria	Gemmatimonadetes	Gemmatimonadetes	PAUC43f_marine_benthic_group
Otu00142	VC3	2.22892617262261	Bacteria	Gemmatimonadetes	Gemmatimonadetes	PAUC43f_marine_benthic_group
Otu00599	PNC3	73.1434085274813	Bacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified
Otu00599	PNC1	72.9469930142292	Bacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified
Otu00599	PNC2	41.1049599652355	Bacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified
Otu00599	VC2	31.7468776477753	Bacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified
Otu00599	VC1	23.9523442869448	Bacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified
Otu00599	VC3	22.6972107247893	Bacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified
Otu00361	PNC3	39.6058479701819	Bacteria	Proteobacteria	Alphaproteobacteria	Parvularculales
Otu00361	VC1	21.8949575057067	Bacteria	Proteobacteria	Alphaproteobacteria	Parvularculales
Otu00361	PNC2	9.48736901233428	Bacteria	Proteobacteria	Alphaproteobacteria	Parvularculales
Otu00361	PNC1	8.59566572061543	Bacteria	Proteobacteria	Alphaproteobacteria	Parvularculales
Otu00361	VC3	4.29355739738869	Bacteria	Proteobacteria	Alphaproteobacteria	Parvularculales
Otu00361	VC2	3.62399239878709	Bacteria	Proteobacteria	Alphaproteobacteria	Parvularculales
Otu01501	VC1	8.73500668499865	Bacteria	Actinobacteria	Actinobacteria	PeM15
Otu01501	VC2	3.34048419411518	Bacteria	Actinobacteria	Actinobacteria	PeM15
Otu01501	VC3	1.19936663154837	Bacteria	Actinobacteria	Actinobacteria	PeM15
Otu01501	PNC1	0.269185346761545	Bacteria	Actinobacteria	Actinobacteria	PeM15
Otu01501	PNC2	0	Bacteria	Actinobacteria	Actinobacteria	PeM15
Otu01501	PNC3	0	Bacteria	Actinobacteria	Actinobacteria	PeM15
Otu02178	PNC3	3.12699154344687	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerae_unclassified
Otu02178	PNC2	2.12627554518023	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerae_unclassified
Otu02178	PNC1	0.657260017326028	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerae_unclassified
Otu02178	VC1	0	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerae_unclassified
Otu02178	VC2	0	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerae_unclassified
Otu02178	VC3	0	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerae_unclassified
Otu00693	PNC2	121.505286648279	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales
Otu00693	PNC3	79.0228888634956	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales
Otu00693	PNC1	63.7988372934924	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales
Otu00693	VC1	62.7135582741057	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales
Otu00693	VC3	56.6393719832131	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales
Otu00693	VC2	44.5092792204399	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales
Otu01035	VC2	23.7147879019708	Bacteria	Planctomycetes	Phycisphaerae	Pla1_lineage
Otu01035	VC3	21.0594338773573	Bacteria	Planctomycetes	Phycisphaerae	Pla1_lineage
Otu01035	VC1	5.86665126103065	Bacteria	Planctomycetes	Phycisphaerae	Pla1_lineage
Otu01035	PNC1	4.18765689939749	Bacteria	Planctomycetes	Phycisphaerae	Pla1_lineage
Otu01035	PNC2	1.77401409437925	Bacteria	Planctomycetes	Phycisphaerae	Pla1_lineage
Otu01035	PNC3	0.87784689359971	Bacteria	Planctomycetes	Phycisphaerae	Pla1_lineage
Otu02386	VC3	6.54069366299281	Bacteria	Planctomycetes	Pla3_lineage	Pla3_lineage_unclassified
Otu02386	VC1	4.53876414662451	Bacteria	Planctomycetes	Pla3_lineage	Pla3_lineage_unclassified
Otu02386	VC2	1.1518479896176	Bacteria	Planctomycetes	Pla3_lineage	Pla3_lineage_unclassified
Otu02386	PNC3	0.921770680347021	Bacteria	Planctomycetes	Pla3_lineage	Pla3_lineage_unclassified
Otu02386	PNC2	0.182448458310527	Bacteria	Planctomycetes	Pla3_lineage	Pla3_lineage_unclassified
Otu02386	PNC1	0	Bacteria	Planctomycetes	Pla3_lineage	Pla3_lineage_unclassified
Otu01377	VC2	7.01214512430056	Bacteria	Planctomycetes	Pla4_lineage	Pla4_lineage_unclassified
Otu01377	VC3	5.97533787454097	Bacteria	Planctomycetes	Pla4_lineage	Pla4_lineage_unclassified
Otu01377	PNC1	1.22682774751264	Bacteria	Planctomycetes	Pla4_lineage	Pla4_lineage_unclassified
Otu01377	VC1	0.818498056067117	Bacteria	Planctomycetes	Pla4_lineage	Pla4_lineage_unclassified
Otu01377	PNC2	0	Bacteria	Planctomycetes	Pla4_lineage	Pla4_lineage_unclassified
Otu01377	PNC3	0	Bacteria	Planctomycetes	Pla4_lineage	Pla4_lineage_unclassified
Otu00250	PNC2	419.645470467467	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales
Otu00250	VC1	213.612411655479	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales
Otu00250	VC3	202.257849358749	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales
Otu00250	PNC3	199.128906276118	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales
Otu00250	PNC1	136.043408653844	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales
Otu00250	VC2	129.653859295111	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales
Otu00831	VC1	26.8759927277354	Bacteria	Planctomycetes	Planctomycetes_unclassified	Planctomycetes_unclassified
Otu00831	PNC2	22.7197795558442	Bacteria	Planctomycetes	Planctomycetes_unclassified	Planctomycetes_unclassified
Otu00831	PNC1	20.1815294223256	Bacteria	Planctomycetes	Planctomycetes_unclassified	Planctomycetes_unclassified
Otu00831	PNC3	18.3759236785077	Bacteria	Planctomycetes	Planctomycetes_unclassified	Planctomycetes_unclassified
Otu00831	VC3	12.0800781620729	Bacteria	Planctomycetes	Planctomycetes_unclassified	Planctomycetes_unclassified
