OTU	Sample	Abundance	Kingdom	Phylum	Class	Order	Family
Otu04045	VC2	2.3567572346645	Bacteria	Planctomycetes	Phycisphaerae	MSBL9	MSBL9_unclassified
Otu04045	VC3	1.24506003863666	Bacteria	Planctomycetes	Phycisphaerae	MSBL9	MSBL9_unclassified
Otu04045	PNC1	0.406834825061025	Bacteria	Planctomycetes	Phycisphaerae	MSBL9	MSBL9_unclassified
Otu04045	PNC3	0.134898151895319	Bacteria	Planctomycetes	Phycisphaerae	MSBL9	MSBL9_unclassified
Otu04045	VC1	0	Bacteria	Planctomycetes	Phycisphaerae	MSBL9	MSBL9_unclassified
Otu04045	PNC2	0	Bacteria	Planctomycetes	Phycisphaerae	MSBL9	MSBL9_unclassified
Otu01523	VC2	17.9853906926029	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiaceae
Otu01523	VC1	0.636132315521629	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiaceae
Otu01523	PNC1	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiaceae
Otu01523	VC3	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiaceae
Otu01523	PNC3	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiaceae
Otu01523	PNC2	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiaceae
Otu01018	VC2	19.5083044563615	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae
Otu01018	VC3	3.55537791575846	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae
Otu01018	VC1	0.557518833014697	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae
Otu01018	PNC2	0	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae
Otu01018	PNC1	0	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae
Otu01018	PNC3	0	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae
Otu02767	VC1	2.78759416507348	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae
Otu02767	VC3	2.76481769483325	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae
Otu02767	PNC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae
Otu02767	PNC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae
Otu02767	VC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae
Otu02767	PNC1	0	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae
Otu01637	VC1	4.26986494708316	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae
Otu01637	VC3	3.6387957468947	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae
Otu01637	VC2	2.75598001360878	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae
Otu01637	PNC2	0.319437789490497	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae
Otu01637	PNC1	0.135611608353675	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae
Otu01637	PNC3	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae
Otu01168	VC1	14.171956258391	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae
Otu01168	PNC2	5.60350230061375	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae
Otu01168	VC2	3.98202716233932	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae
Otu01168	VC3	1.59066225049081	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae
Otu01168	PNC1	0.954690427078461	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae
Otu01168	PNC3	0.243220235923629	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae
Otu00135	PNC2	76.0755139417513	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae
Otu00135	PNC3	75.3608161306923	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae
Otu00135	PNC1	65.8208532030866	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae
Otu00135	VC1	41.0178558414468	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae
Otu00135	VC3	36.3100066059258	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae
Otu00135	VC2	18.2145386645242	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae
Otu00959	PNC2	10.4607164655922	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcales_unclassified
Otu00959	PNC1	3.26774447013163	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcales_unclassified
Otu00959	PNC3	1.66268957957801	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcales_unclassified
Otu00959	VC1	1.31966218004617	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcales_unclassified
Otu00959	VC2	0.536508249340735	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcales_unclassified
Otu00959	VC3	0.332367086460028	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcales_unclassified
Otu00687	PNC2	42.4511853121104	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae
Otu00687	VC2	21.0605686095716	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae
Otu00687	VC1	16.220019708406	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae
Otu00687	VC3	16.037775982009	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae
Otu00687	PNC3	10.8598617229489	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae
Otu00687	PNC1	3.24673678319713	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae
Otu02640	PNC1	3.62848818143205	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified	Milano-WF1B-44_unclassified
Otu02640	PNC3	0.885966263493303	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified	Milano-WF1B-44_unclassified
Otu02640	PNC2	0	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified	Milano-WF1B-44_unclassified
Otu02640	VC1	0	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified	Milano-WF1B-44_unclassified
Otu02640	VC3	0	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified	Milano-WF1B-44_unclassified
Otu02640	VC2	0	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified	Milano-WF1B-44_unclassified
Otu01596	VC1	4.92502217551402	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae
Otu01596	VC3	4.04508403035322	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae
Otu01596	VC2	0.846874481494677	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae
Otu01596	PNC3	0.503788190727559	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae
Otu01596	PNC2	0.35480281887585	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae
Otu01596	PNC1	0.277546489036914	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae
Otu00069	VC1	120.884861608475	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae
Otu00069	VC2	116.908842400171	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae
Otu00069	PNC2	98.4306376904567	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae
Otu00069	VC3	75.2693492676501	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae
Otu00069	PNC3	59.5184546243012	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae
Otu00069	PNC1	51.8992504714516	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae
Otu00344	PNC1	46.295116160642	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcales_unclassified
Otu00344	PNC3	41.0880937451666	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcales_unclassified
Otu00344	VC2	33.7194918618652	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcales_unclassified
Otu00344	PNC2	32.9678366444445	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcales_unclassified
Otu00344	VC1	2.79116968815658	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcales_unclassified
Otu00344	VC3	0.86400552963539	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcales_unclassified
Otu01861	PNC2	4.25062167207389	Bacteria	Tenericutes	Mollicutes	NB1-n	NB1-n_unclassified
Otu01861	PNC1	3.31545925334786	Bacteria	Tenericutes	Mollicutes	NB1-n	NB1-n_unclassified
Otu01861	PNC3	2.28291922422748	Bacteria	Tenericutes	Mollicutes	NB1-n	NB1-n_unclassified
Otu01861	VC3	1.08250004265075	Bacteria	Tenericutes	Mollicutes	NB1-n	NB1-n_unclassified
Otu01861	VC1	0.636132315521629	Bacteria	Tenericutes	Mollicutes	NB1-n	NB1-n_unclassified
Otu01861	VC2	0.620732464307884	Bacteria	Tenericutes	Mollicutes	NB1-n	NB1-n_unclassified
Otu03284	PNC3	2.5301991450979	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5	NKB5_unclassified
Otu03284	PNC1	0.406834825061025	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5	NKB5_unclassified
Otu03284	VC1	0.39848575413429	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5	NKB5_unclassified
Otu03284	VC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5	NKB5_unclassified
Otu03284	PNC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5	NKB5_unclassified
Otu03284	VC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5	NKB5_unclassified
Otu01544	VC3	12.3664380794269	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified	NPL-UPA2_unclassified
Otu01544	PNC1	7.63893742359117	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified	NPL-UPA2_unclassified
Otu01544	VC2	5.80118835568788	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified	NPL-UPA2_unclassified
Otu01544	PNC2	5.67999841987676	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified	NPL-UPA2_unclassified
Otu01544	VC1	3.76439307434826	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified	NPL-UPA2_unclassified
Otu01544	PNC3	3.48168471487844	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified	NPL-UPA2_unclassified
Otu00858	PNC1	18.9611004009007	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12_marine_group
Otu00858	PNC2	2.91284650287469	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12_marine_group
Otu00858	VC1	2.79655132510621	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12_marine_group
Otu00858	VC3	2.56953082963808	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12_marine_group
Otu00858	VC2	2.3094161030336	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12_marine_group
Otu00858	PNC3	2.10723610715136	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12_marine_group
Otu00213	VC2	61.5319858863509	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae
Otu00213	PNC1	48.7160212788123	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae
Otu00213	VC3	46.1472693431838	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae
Otu00213	PNC2	32.9623560821693	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae
Otu00213	VC1	30.1030146708026	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae
Otu00213	PNC3	26.1536385081374	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae
Otu00182	VC3	292.188865094414	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae
Otu00182	VC1	198.69241918176	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae
Otu00182	PNC1	101.161228815564	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae
Otu00182	VC2	97.6885410223874	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae
Otu00182	PNC3	63.5739188240515	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae
Otu00182	PNC2	50.3060870457671	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae
Otu01282	VC1	15.7381976511879	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae
Otu01282	VC3	4.85540458260868	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae
Otu01282	VC2	0	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae
Otu01282	PNC3	0	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae
Otu01282	PNC2	0	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae
Otu01282	PNC1	0	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae
Otu00054	VC1	205.925373670913	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae
Otu00054	PNC2	201.750530166415	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae
Otu00054	VC3	109.161388963656	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae
Otu00054	VC2	70.710330334144	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae
Otu00054	PNC3	40.5896787087473	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae
Otu00054	PNC1	16.9815881941237	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae
Otu00005	VC2	1097.98466473985	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae
Otu00005	VC1	540.709731450332	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae
Otu00005	VC3	262.164138976963	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae
Otu00005	PNC3	82.3981293108457	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae
Otu00005	PNC2	71.4376613102953	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae
Otu00005	PNC1	35.6106195206875	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae
Otu00377	PNC3	27.8434925625471	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae
Otu00377	VC3	8.74967479076329	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae
Otu00377	VC1	3.26861058731883	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae
Otu00377	PNC1	3.25214595179986	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae
Otu00377	VC2	3.16598824061511	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae
Otu00377	PNC2	1.41666990742853	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae
Otu00279	VC3	97.671037330716	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae
Otu00279	VC1	36.7528229535809	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae
Otu00279	VC2	21.6350477342238	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae
Otu00279	PNC1	0.27122321670735	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae
Otu00279	PNC2	0.182448458310527	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae
Otu00279	PNC3	0	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae
Otu00105	PNC1	111.931488458975	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade	OCS116_clade_unclassified
Otu00105	VC1	102.88386009835	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade	OCS116_clade_unclassified
Otu00105	PNC3	59.241984730768	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade	OCS116_clade_unclassified
Otu00105	PNC2	53.7710608379	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade	OCS116_clade_unclassified
Otu00105	VC2	46.272595010719	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade	OCS116_clade_unclassified
Otu00105	VC3	36.6417195655876	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade	OCS116_clade_unclassified
Otu00780	VC3	19.8882724484678	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182_clade
Otu00780	VC1	4.41920864025809	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182_clade
Otu00780	VC2	1.55183116076971	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182_clade
Otu00780	PNC1	0	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182_clade
Otu00780	PNC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182_clade
Otu00780	PNC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182_clade
Otu01277	VC2	21.3366709565283	Bacteria	Planctomycetes	OM190	OM190_unclassified	OM190_unclassified
Otu01277	VC3	20.2621024502322	Bacteria	Planctomycetes	OM190	OM190_unclassified	OM190_unclassified
Otu01277	VC1	18.1808419824217	Bacteria	Planctomycetes	OM190	OM190_unclassified	OM190_unclassified
Otu01277	PNC3	12.0494349543525	Bacteria	Planctomycetes	OM190	OM190_unclassified	OM190_unclassified
Otu01277	PNC1	7.40298698343895	Bacteria	Planctomycetes	OM190	OM190_unclassified	OM190_unclassified
Otu01277	PNC2	4.5240597591998	Bacteria	Planctomycetes	OM190	OM190_unclassified	OM190_unclassified
Otu00001	PNC2	3292.08030393971	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1_clade
Otu00001	PNC3	1463.44316963768	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1_clade
Otu00001	VC1	1377.9032679067	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1_clade
Otu00001	PNC1	767.916559214419	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1_clade
Otu00001	VC3	655.942224231279	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1_clade
Otu00001	VC2	409.936487719126	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1_clade
Otu01266	VC2	33.9892405289852	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified
Otu01266	VC3	25.0123479182399	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified
Otu01266	VC1	4.48167721191611	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified
Otu01266	PNC1	3.46983101619807	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified
Otu01266	PNC2	2.17234662209908	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified
Otu01266	PNC3	1.14450437582384	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified
Otu02311	PNC2	4.5347658067333	Bacteria	Actinobacteria	OPB41	OPB41_unclassified	OPB41_unclassified
Otu02311	VC1	2.43396762040281	Bacteria	Actinobacteria	OPB41	OPB41_unclassified	OPB41_unclassified
Otu02311	VC2	0	Bacteria	Actinobacteria	OPB41	OPB41_unclassified	OPB41_unclassified
Otu02311	VC3	0	Bacteria	Actinobacteria	OPB41	OPB41_unclassified	OPB41_unclassified
Otu02311	PNC3	0	Bacteria	Actinobacteria	OPB41	OPB41_unclassified	OPB41_unclassified
Otu02311	PNC1	0	Bacteria	Actinobacteria	OPB41	OPB41_unclassified	OPB41_unclassified
Otu00697	VC2	56.651167636656	Bacteria	Firmicutes	OPB54	OPB54_unclassified	OPB54_unclassified
Otu00697	VC3	36.3887019447505	Bacteria	Firmicutes	OPB54	OPB54_unclassified	OPB54_unclassified
Otu00697	PNC1	14.3545859947654	Bacteria	Firmicutes	OPB54	OPB54_unclassified	OPB54_unclassified
Otu00697	VC1	10.7715746354416	Bacteria	Firmicutes	OPB54	OPB54_unclassified	OPB54_unclassified
Otu00697	PNC2	8.59216159840889	Bacteria	Firmicutes	OPB54	OPB54_unclassified	OPB54_unclassified
Otu00697	PNC3	3.90371485953158	Bacteria	Firmicutes	OPB54	OPB54_unclassified	OPB54_unclassified
Otu01926	VC1	6.0113455429287	Bacteria	Chlorobi	Chlorobia	Chlorobiales	OPB56
Otu01926	VC2	3.70919881305638	Bacteria	Chlorobi	Chlorobia	Chlorobiales	OPB56
Otu01926	VC3	0.332367086460028	Bacteria	Chlorobi	Chlorobia	Chlorobiales	OPB56
Otu01926	PNC2	0	Bacteria	Chlorobi	Chlorobia	Chlorobiales	OPB56
Otu01926	PNC3	0	Bacteria	Chlorobi	Chlorobia	Chlorobiales	OPB56
Otu01926	PNC1	0	Bacteria	Chlorobi	Chlorobia	Chlorobiales	OPB56
Otu00181	VC1	183.001252383199	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae
Otu00181	VC2	130.476982922871	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae
Otu00181	PNC1	79.4258781177532	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae
Otu00181	VC3	25.2790539655082	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae
Otu00181	PNC3	14.8280109695009	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae
Otu00181	PNC2	10.2266449935333	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae
Otu00991	VC2	20.6685867388414	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified
Otu00991	VC3	11.2797075449922	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified
Otu00991	PNC1	5.68928882476655	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified
Otu00991	VC1	3.91085676546285	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified
Otu00991	PNC3	2.54662600059792	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified
Otu00991	PNC2	0.172354360565322	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified
Otu01365	VC1	11.4672833245803	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae
Otu01365	VC2	3.21431157154815	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae
Otu01365	PNC1	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae
Otu01365	VC3	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae
Otu01365	PNC3	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae
Otu01365	PNC2	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae
Otu03851	PNC2	2.33961824651467	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified
Otu03851	PNC3	0.729660707770887	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified
Otu03851	VC2	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified
Otu03851	VC3	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified
Otu03851	VC1	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified
Otu03851	PNC1	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified
Otu01135	VC1	15.4427564380887	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified
Otu01135	VC2	3.17236316394827	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified
Otu01135	PNC2	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified
Otu01135	PNC3	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified
Otu01135	PNC1	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified
Otu01135	VC3	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified
Otu00952	VC1	18.5265852552535	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	VC2	2.16210557678293	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	VC3	1.20960774148955	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	PNC2	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	PNC3	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	PNC1	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00101	VC2	454.958361884905	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified
Otu00101	PNC1	275.223773732086	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified
Otu00101	VC3	210.363207747517	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified
Otu00101	PNC3	108.598249687348	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified
