OTU	Sample	Abundance	Kingdom	Phylum	Class	Order	Family	Genus
Otu01861	PNC1	0.0293260527590596	Bacteria	Tenericutes	Mollicutes	NB1-n	NB1-n_unclassified	NB1-n_unclassified
Otu01861	PNC2	0.0267794098168269	Bacteria	Tenericutes	Mollicutes	NB1-n	NB1-n_unclassified	NB1-n_unclassified
Otu01861	PNC3	0.0199406996914977	Bacteria	Tenericutes	Mollicutes	NB1-n	NB1-n_unclassified	NB1-n_unclassified
Otu01861	VC3	0.00616515819086964	Bacteria	Tenericutes	Mollicutes	NB1-n	NB1-n_unclassified	NB1-n_unclassified
Otu01861	VC1	0.00384606118379554	Bacteria	Tenericutes	Mollicutes	NB1-n	NB1-n_unclassified	NB1-n_unclassified
Otu01861	VC2	0.00304299996807765	Bacteria	Tenericutes	Mollicutes	NB1-n	NB1-n_unclassified	NB1-n_unclassified
Otu03284	PNC3	0.0221006248388638	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5	NKB5_unclassified	NKB5_unclassified
Otu03284	PNC1	0.00359855411642142	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5	NKB5_unclassified	NKB5_unclassified
Otu03284	VC1	0.00240924812947862	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5	NKB5_unclassified	NKB5_unclassified
Otu03284	PNC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5	NKB5_unclassified	NKB5_unclassified
Otu03284	VC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5	NKB5_unclassified	NKB5_unclassified
Otu03284	VC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5	NKB5_unclassified	NKB5_unclassified
Otu01544	VC3	0.0704305256474327	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified	NPL-UPA2_unclassified	NPL-UPA2_unclassified
Otu01544	PNC1	0.0675682808290226	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified	NPL-UPA2_unclassified	NPL-UPA2_unclassified
Otu01544	PNC2	0.0357846492065232	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified	NPL-UPA2_unclassified	NPL-UPA2_unclassified
Otu01544	PNC3	0.0304116013317828	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified	NPL-UPA2_unclassified	NPL-UPA2_unclassified
Otu01544	VC2	0.0284390087456659	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified	NPL-UPA2_unclassified	NPL-UPA2_unclassified
Otu01544	VC1	0.0227595513237329	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified	NPL-UPA2_unclassified	NPL-UPA2_unclassified
Otu00858	PNC1	0.167715597821072	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12_marine_group	NS11-12_marine_group_unclassified
Otu00858	PNC3	0.0184061538165045	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12_marine_group	NS11-12_marine_group_unclassified
Otu00858	PNC2	0.0183512710026564	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12_marine_group	NS11-12_marine_group_unclassified
Otu00858	VC1	0.0169079721899732	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12_marine_group	NS11-12_marine_group_unclassified
Otu00858	VC3	0.0146342387222854	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12_marine_group	NS11-12_marine_group_unclassified
Otu00858	VC2	0.0113213880889007	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12_marine_group	NS11-12_marine_group_unclassified
Otu00614	PNC1	0.11969507098668	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystaceae_unclassified
Otu00614	VC2	0.104792592365446	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystaceae_unclassified
Otu00614	PNC3	0.0564758305089002	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystaceae_unclassified
Otu00614	VC1	0.0291494373635119	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystaceae_unclassified
Otu00614	PNC2	0.0284380578429037	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystaceae_unclassified
Otu00614	VC3	0.00189292894663249	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystaceae_unclassified
Otu00413	VC3	0.180415236903321	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis
Otu00413	VC2	0.105480856867887	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis
Otu00413	VC1	0.0924383495394298	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis
Otu00413	PNC1	0.0773502432986879	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis
Otu00413	PNC3	0.058224676136183	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis
Otu00413	PNC2	0.0465150866282396	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis
Otu00594	PNC1	0.113325131739763	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Natranaerovirga
Otu00594	PNC2	0.0797065946010347	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Natranaerovirga
Otu00594	PNC3	0.0202082949441899	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Natranaerovirga
Otu00594	VC1	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Natranaerovirga
Otu00594	VC3	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Natranaerovirga
Otu00594	VC2	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Natranaerovirga
Otu00585	PNC1	0.0925859905060858	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Nitratireductor
Otu00585	PNC2	0.0627936741859895	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Nitratireductor
Otu00585	PNC3	0.0303131589088205	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Nitratireductor
Otu00585	VC1	0.0256269066121759	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Nitratireductor
Otu00585	VC3	0.00206073666506004	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Nitratireductor
Otu00585	VC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Nitratireductor
Otu00182	VC3	1.66410208216399	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptor
Otu00182	VC1	1.20129599186101	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptor
Otu00182	PNC1	0.894795956373426	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptor
Otu00182	PNC3	0.55530147980205	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptor
Otu00182	VC2	0.478895892039623	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptor
Otu00182	PNC2	0.316934186387442	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptor
Otu00538	VC3	0.124168620714004	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Nitrococcus
Otu00538	PNC1	0.0879475802492806	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Nitrococcus
Otu00538	PNC3	0.0175663697137113	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Nitrococcus
Otu00538	VC2	0.0102883603607686	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Nitrococcus
Otu00538	VC1	0.00120462406473931	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Nitrococcus
Otu00538	PNC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Nitrococcus
Otu02248	PNC3	0.0227614643927513	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Nitrolancea
Otu02248	PNC2	0.0162553156025629	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Nitrolancea
Otu02248	PNC1	0.00597956473301203	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Nitrolancea
Otu02248	VC3	0	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Nitrolancea
Otu02248	VC2	0	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Nitrolancea
Otu02248	VC1	0	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Nitrolancea
Otu00163	PNC3	0.581706154150553	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus
Otu00163	PNC2	0.398354817913928	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus
Otu00163	VC1	0.263945028443889	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus
Otu00163	PNC1	0.103659498163412	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus
Otu00163	VC3	0.0388555441787213	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus
Otu00163	VC2	0.0153693741769511	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus
Otu01282	VC1	0.0951532717521217	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonadaceae_unclassified
Otu01282	VC3	0.027652966423128	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonadaceae_unclassified
Otu01282	PNC2	0	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonadaceae_unclassified
Otu01282	PNC1	0	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonadaceae_unclassified
Otu01282	PNC3	0	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonadaceae_unclassified
Otu01282	VC2	0	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonadaceae_unclassified
Otu01474	VC3	0.0344778160967239	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae	Nitrospina
Otu01474	PNC1	0.0252675442080161	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae	Nitrospina
Otu01474	PNC3	0.00863165708975224	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae	Nitrospina
Otu01474	VC1	0.00739043149355718	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae	Nitrospina
Otu01474	PNC2	0.00209210004541072	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae	Nitrospina
Otu01474	VC2	0	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae	Nitrospina
Otu00237	VC1	0.321308062462954	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira
Otu00237	VC3	0.291413524399482	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira
Otu00237	VC2	0.261148556324778	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira
Otu00237	PNC3	0.238063621549958	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira
Otu00237	PNC2	0.128167626367735	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira
Otu00237	PNC1	0.0547875005986338	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira
Otu00005	VC2	4.23546133616625	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospiraceae_unclassified
Otu00005	VC1	2.94782739739237	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospiraceae_unclassified
Otu00005	VC3	1.19987130344159	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospiraceae_unclassified
Otu00005	PNC3	0.48166239165788	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospiraceae_unclassified
Otu00005	PNC2	0.321897930196064	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospiraceae_unclassified
Otu00005	PNC1	0.260197189921075	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospiraceae_unclassified
Otu00279	VC3	0.452218989096104	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioidaceae_unclassified
Otu00279	VC1	0.180552239301844	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioidaceae_unclassified
Otu00279	VC2	0.0307107067457429	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioidaceae_unclassified
Otu00279	PNC1	0	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioidaceae_unclassified
Otu00279	PNC3	0	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioidaceae_unclassified
Otu00279	PNC2	0	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioidaceae_unclassified
Otu02168	VC2	0.0321005413482045	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
Otu02168	VC1	0.0137152426912876	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
Otu02168	PNC1	0.00115352712808605	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
Otu02168	VC3	0.00115196117027306	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
Otu02168	PNC3	0	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
Otu02168	PNC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
Otu00105	PNC1	0.990061552598902	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade	OCS116_clade_unclassified	OCS116_clade_unclassified
Otu00105	VC1	0.622036659839928	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade	OCS116_clade_unclassified	OCS116_clade_unclassified
Otu00105	PNC3	0.517463173513855	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade	OCS116_clade_unclassified	OCS116_clade_unclassified
Otu00105	PNC2	0.338763923386552	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade	OCS116_clade_unclassified	OCS116_clade_unclassified
Otu00105	VC2	0.226840890781326	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade	OCS116_clade_unclassified	OCS116_clade_unclassified
Otu00105	VC3	0.208685439821468	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade	OCS116_clade_unclassified	OCS116_clade_unclassified
Otu00780	VC3	0.113269599036383	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182_clade	OM182_clade_unclassified
Otu00780	VC1	0.0267185715922218	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182_clade	OM182_clade_unclassified
Otu00780	VC2	0.00760749992019414	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182_clade	OM182_clade_unclassified
Otu00780	PNC1	0	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182_clade	OM182_clade_unclassified
Otu00780	PNC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182_clade	OM182_clade_unclassified
Otu00780	PNC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182_clade	OM182_clade_unclassified
Otu01277	VC3	0.115398671559768	Bacteria	Planctomycetes	OM190	OM190_unclassified	OM190_unclassified	OM190_unclassified
Otu01277	VC1	0.109921519361855	Bacteria	Planctomycetes	OM190	OM190_unclassified	OM190_unclassified	OM190_unclassified
Otu01277	PNC3	0.10524864889089	Bacteria	Planctomycetes	OM190	OM190_unclassified	OM190_unclassified	OM190_unclassified
Otu01277	VC2	0.104598184842794	Bacteria	Planctomycetes	OM190	OM190_unclassified	OM190_unclassified	OM190_unclassified
Otu01277	PNC1	0.0654812411377822	Bacteria	Planctomycetes	OM190	OM190_unclassified	OM190_unclassified	OM190_unclassified
Otu01277	PNC2	0.028502101498089	Bacteria	Planctomycetes	OM190	OM190_unclassified	OM190_unclassified	OM190_unclassified
Otu00001	PNC2	20.7404879592806	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1_clade	OM1_clade_unclassified
Otu00001	PNC3	12.7827916343354	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1_clade	OM1_clade_unclassified
Otu00001	VC1	8.33081443028938	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1_clade	OM1_clade_unclassified
Otu00001	PNC1	6.79241088767342	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1_clade	OM1_clade_unclassified
Otu00001	VC3	3.73578514283849	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1_clade	OM1_clade_unclassified
Otu00001	VC2	2.00962055437854	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1_clade	OM1_clade_unclassified
Otu00799	PNC1	0.461502911206572	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
Otu00799	PNC3	0.230050417983545	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
Otu00799	PNC2	0.160319655763901	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
Otu00799	VC3	0.110927241313159	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
Otu00799	VC2	0.0823883153486854	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
Otu00799	VC1	0.0346124112227636	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
Otu03642	PNC1	0.0204495920754401	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade
Otu03642	PNC2	0.0057472323020953	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade
Otu03642	VC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade
Otu03642	VC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade
Otu03642	VC1	0	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade
Otu03642	PNC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade
Otu01266	VC2	0.166624534387788	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified
Otu01266	VC3	0.142452725695429	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified
Otu01266	PNC1	0.0306915089797274	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified
Otu01266	VC1	0.0270962570875171	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified
Otu01266	PNC2	0.0136860358190871	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified
Otu01266	PNC3	0.0099969450568848	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified
Otu02311	PNC2	0.0285695508399821	Bacteria	Actinobacteria	OPB41	OPB41_unclassified	OPB41_unclassified	OPB41_unclassified
Otu02311	VC1	0.0147157881450658	Bacteria	Actinobacteria	OPB41	OPB41_unclassified	OPB41_unclassified	OPB41_unclassified
Otu02311	VC2	0	Bacteria	Actinobacteria	OPB41	OPB41_unclassified	OPB41_unclassified	OPB41_unclassified
Otu02311	VC3	0	Bacteria	Actinobacteria	OPB41	OPB41_unclassified	OPB41_unclassified	OPB41_unclassified
Otu02311	PNC1	0	Bacteria	Actinobacteria	OPB41	OPB41_unclassified	OPB41_unclassified	OPB41_unclassified
Otu02311	PNC3	0	Bacteria	Actinobacteria	OPB41	OPB41_unclassified	OPB41_unclassified	OPB41_unclassified
Otu00697	VC2	0.277719486610258	Bacteria	Firmicutes	OPB54	OPB54_unclassified	OPB54_unclassified	OPB54_unclassified
Otu00697	VC3	0.207244429571049	Bacteria	Firmicutes	OPB54	OPB54_unclassified	OPB54_unclassified	OPB54_unclassified
Otu00697	PNC1	0.126969844612589	Bacteria	Firmicutes	OPB54	OPB54_unclassified	OPB54_unclassified	OPB54_unclassified
Otu00697	VC1	0.0651250283673415	Bacteria	Firmicutes	OPB54	OPB54_unclassified	OPB54_unclassified	OPB54_unclassified
Otu00697	PNC2	0.054131615186522	Bacteria	Firmicutes	OPB54	OPB54_unclassified	OPB54_unclassified	OPB54_unclassified
Otu00697	PNC3	0.0340979237762991	Bacteria	Firmicutes	OPB54	OPB54_unclassified	OPB54_unclassified	OPB54_unclassified
Otu01926	VC1	0.0363446443309235	Bacteria	Chlorobi	Chlorobia	Chlorobiales	OPB56	OPB56_unclassified
Otu01926	VC2	0.0181835050021257	Bacteria	Chlorobi	Chlorobia	Chlorobiales	OPB56	OPB56_unclassified
Otu01926	VC3	0.00189292894663249	Bacteria	Chlorobi	Chlorobia	Chlorobiales	OPB56	OPB56_unclassified
Otu01926	PNC1	0	Bacteria	Chlorobi	Chlorobia	Chlorobiales	OPB56	OPB56_unclassified
Otu01926	PNC2	0	Bacteria	Chlorobi	Chlorobia	Chlorobiales	OPB56	OPB56_unclassified
Otu01926	PNC3	0	Bacteria	Chlorobi	Chlorobia	Chlorobiales	OPB56	OPB56_unclassified
Otu01316	PNC1	0.0436400819083007	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Oceanicaulis
Otu01316	PNC3	0.0410693859425551	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Oceanicaulis
Otu01316	PNC2	0.00325755741962609	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Oceanicaulis
Otu01316	VC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Oceanicaulis
Otu01316	VC1	0	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Oceanicaulis
Otu01316	VC3	0	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Oceanicaulis
Otu01682	PNC1	0.0302793999721503	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Oceanicoccus
Otu01682	VC3	0.0294747574227865	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Oceanicoccus
Otu01682	VC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Oceanicoccus
Otu01682	PNC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Oceanicoccus
Otu01682	PNC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Oceanicoccus
Otu01682	VC1	0	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Oceanicoccus
Otu01397	PNC2	0.035576956995146	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Oceanicola
Otu01397	PNC1	0.034483966727707	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Oceanicola
Otu01397	PNC3	0.00532889230538613	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Oceanicola
Otu01397	VC1	0.00244178555050288	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Oceanicola
Otu01397	VC2	0.00232084356019895	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Oceanicola
Otu01397	VC3	0.000984153451845515	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Oceanicola
Otu01909	PNC2	0.0294720222200407	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus
Otu01909	PNC3	0.0216815018190682	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus
Otu01909	PNC1	0.00235304516689319	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus
Otu01909	VC1	0.000961515295948884	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus
Otu01909	VC2	0	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus
Otu01909	VC3	0	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus
Otu01077	VC1	0.130686250598223	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Oceanospirillaceae_unclassified
Otu01077	VC2	0.0332128788917458	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Oceanospirillaceae_unclassified
Otu01077	VC3	0.0261297565219715	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Oceanospirillaceae_unclassified
Otu01077	PNC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Oceanospirillaceae_unclassified
Otu01077	PNC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Oceanospirillaceae_unclassified
