OTU	Sample	Abundance	Kingdom	Phylum	Class	Order
Otu01334	PNC3	0	Bacteria	Deinococcus-Thermus	Deinococci	KD3-62
Otu00312	VC2	0.498504302798053	Bacteria	Chloroflexi	KD4-96	KD4-96_unclassified
Otu00312	PNC2	0.369239495170946	Bacteria	Chloroflexi	KD4-96	KD4-96_unclassified
Otu00312	PNC3	0.271156592114555	Bacteria	Chloroflexi	KD4-96	KD4-96_unclassified
Otu00312	PNC1	0.258332064638501	Bacteria	Chloroflexi	KD4-96	KD4-96_unclassified
Otu00312	VC1	0.185265082436753	Bacteria	Chloroflexi	KD4-96	KD4-96_unclassified
Otu00312	VC3	0.131685363877876	Bacteria	Chloroflexi	KD4-96	KD4-96_unclassified
Otu00036	VC2	0.765340453814322	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade
Otu00036	PNC1	0.532669078744962	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade
Otu00036	VC1	0.462520513809345	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade
Otu00036	PNC3	0.362918963428099	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade
Otu00036	VC3	0.280673664901926	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade
Otu00036	PNC2	0.17512266654784	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade
Otu01461	PNC2	0.0404814565497103	Bacteria	Actinobacteria	KIST-JJY010	KIST-JJY010_unclassified
Otu01461	PNC3	0.0307403254283283	Bacteria	Actinobacteria	KIST-JJY010	KIST-JJY010_unclassified
Otu01461	PNC1	0.00115352712808605	Bacteria	Actinobacteria	KIST-JJY010	KIST-JJY010_unclassified
Otu01461	VC3	0.000984153451845515	Bacteria	Actinobacteria	KIST-JJY010	KIST-JJY010_unclassified
Otu01461	VC2	0	Bacteria	Actinobacteria	KIST-JJY010	KIST-JJY010_unclassified
Otu01461	VC1	0	Bacteria	Actinobacteria	KIST-JJY010	KIST-JJY010_unclassified
Otu01693	VC1	0.0341849977070403	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales
Otu01693	VC2	0.029194021770773	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales
Otu01693	VC3	0.00575980585136529	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales
Otu01693	PNC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales
Otu01693	PNC3	0	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales
Otu01693	PNC1	0	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales
Otu03085	PNC2	0.0182202276735529	Bacteria	Lentisphaerae	LD1-PA34	LD1-PA34_unclassified
Otu03085	PNC3	0.0100598221202017	Bacteria	Lentisphaerae	LD1-PA34	LD1-PA34_unclassified
Otu03085	PNC1	0.00119951803880714	Bacteria	Lentisphaerae	LD1-PA34	LD1-PA34_unclassified
Otu03085	VC2	0	Bacteria	Lentisphaerae	LD1-PA34	LD1-PA34_unclassified
Otu03085	VC1	0	Bacteria	Lentisphaerae	LD1-PA34	LD1-PA34_unclassified
Otu03085	VC3	0	Bacteria	Lentisphaerae	LD1-PA34	LD1-PA34_unclassified
Otu02923	PNC2	0.0238402720012275	Bacteria	Lentisphaerae	LD1-PB3	LD1-PB3_unclassified
Otu02923	PNC3	0.00765807536061293	Bacteria	Lentisphaerae	LD1-PB3	LD1-PB3_unclassified
Otu02923	VC2	0	Bacteria	Lentisphaerae	LD1-PB3	LD1-PB3_unclassified
Otu02923	VC1	0	Bacteria	Lentisphaerae	LD1-PB3	LD1-PB3_unclassified
Otu02923	PNC1	0	Bacteria	Lentisphaerae	LD1-PB3	LD1-PB3_unclassified
Otu02923	VC3	0	Bacteria	Lentisphaerae	LD1-PB3	LD1-PB3_unclassified
Otu00314	VC2	0.613963935159259	Bacteria	Latescibacteria	Latescibacteria_unclassified	Latescibacteria_unclassified
Otu00314	VC3	0.448026800619368	Bacteria	Latescibacteria	Latescibacteria_unclassified	Latescibacteria_unclassified
Otu00314	PNC3	0.420348830177097	Bacteria	Latescibacteria	Latescibacteria_unclassified	Latescibacteria_unclassified
Otu00314	PNC1	0.269865390748215	Bacteria	Latescibacteria	Latescibacteria_unclassified	Latescibacteria_unclassified
Otu00314	PNC2	0.266431497126982	Bacteria	Latescibacteria	Latescibacteria_unclassified	Latescibacteria_unclassified
Otu00314	VC1	0.157811357551198	Bacteria	Latescibacteria	Latescibacteria_unclassified	Latescibacteria_unclassified
Otu04082	VC3	0.0142402971326822	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales
Otu04082	VC2	0.00484732966421054	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales
Otu04082	VC1	0	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales
Otu04082	PNC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales
Otu04082	PNC1	0	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales
Otu04082	PNC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales
Otu00702	PNC3	0.181468609479755	Bacteria	Proteobacteria	MACA-EFT26	MACA-EFT26_unclassified
Otu00702	PNC1	0.134510669041562	Bacteria	Proteobacteria	MACA-EFT26	MACA-EFT26_unclassified
Otu00702	PNC2	0.0188604725683142	Bacteria	Proteobacteria	MACA-EFT26	MACA-EFT26_unclassified
Otu00702	VC2	0	Bacteria	Proteobacteria	MACA-EFT26	MACA-EFT26_unclassified
Otu00702	VC3	0	Bacteria	Proteobacteria	MACA-EFT26	MACA-EFT26_unclassified
Otu00702	VC1	0	Bacteria	Proteobacteria	MACA-EFT26	MACA-EFT26_unclassified
Otu00112	VC2	0.976190463627871	Bacteria	Actinobacteria	MB-A2-108	MB-A2-108_unclassified
Otu00112	VC1	0.924022992031	Bacteria	Actinobacteria	MB-A2-108	MB-A2-108_unclassified
Otu00112	VC3	0.14260934306901	Bacteria	Actinobacteria	MB-A2-108	MB-A2-108_unclassified
Otu00112	PNC2	0.0952690177039053	Bacteria	Actinobacteria	MB-A2-108	MB-A2-108_unclassified
Otu00112	PNC3	0.00215992514736612	Bacteria	Actinobacteria	MB-A2-108	MB-A2-108_unclassified
Otu00112	PNC1	0	Bacteria	Actinobacteria	MB-A2-108	MB-A2-108_unclassified
Otu03877	PNC1	0.0167031252381816	Bacteria	Chloroflexi	Dehalococcoidia	MSBL5
Otu03877	PNC3	0.00548042007248952	Bacteria	Chloroflexi	Dehalococcoidia	MSBL5
Otu03877	PNC2	0.00100624757220202	Bacteria	Chloroflexi	Dehalococcoidia	MSBL5
Otu03877	VC2	0	Bacteria	Chloroflexi	Dehalococcoidia	MSBL5
Otu03877	VC1	0	Bacteria	Chloroflexi	Dehalococcoidia	MSBL5
Otu03877	VC3	0	Bacteria	Chloroflexi	Dehalococcoidia	MSBL5
Otu04045	VC2	0.0115534672378497	Bacteria	Planctomycetes	Phycisphaerae	MSBL9
Otu04045	VC3	0.00709098548996709	Bacteria	Planctomycetes	Phycisphaerae	MSBL9
Otu04045	PNC1	0.00359855411642142	Bacteria	Planctomycetes	Phycisphaerae	MSBL9
Otu04045	PNC3	0.00117829991851458	Bacteria	Planctomycetes	Phycisphaerae	MSBL9
Otu04045	VC1	0	Bacteria	Planctomycetes	Phycisphaerae	MSBL9
Otu04045	PNC2	0	Bacteria	Planctomycetes	Phycisphaerae	MSBL9
Otu01018	VC2	0.0956350332089488	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales
Otu01018	VC3	0.0202489297139429	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales
Otu01018	VC1	0.0033707634254275	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales
Otu01018	PNC3	0	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales
Otu01018	PNC2	0	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales
Otu01018	PNC1	0	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales
Otu02767	VC1	0.0168538171271375	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales
Otu02767	VC3	0.0157464552295282	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales
Otu02767	PNC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales
Otu02767	PNC1	0	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales
Otu02767	VC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales
Otu02767	PNC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales
Otu00026	VC2	1.65352394289445	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
Otu00026	PNC1	0.512161090896766	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
Otu00026	PNC2	0.351487077681283	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
Otu00026	VC1	0.28644855926222	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
Otu00026	VC3	0.167738689050848	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
Otu00026	PNC3	0.039418772581973	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
Otu00687	PNC2	0.267447393907539	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales
Otu00687	VC2	0.103244655776271	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales
Otu00687	VC1	0.0980663718518132	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales
Otu00687	PNC3	0.0948580392202862	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales
Otu00687	VC3	0.0913398818134875	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales
Otu00687	PNC1	0.0287181856036005	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales
Otu02640	PNC1	0.0320948706387664	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified
Otu02640	PNC3	0.00773868256468716	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified
Otu02640	VC1	0	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified
Otu02640	VC2	0	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified
Otu02640	VC3	0	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified
Otu02640	PNC2	0	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified
Otu00213	PNC1	2.33985093737057	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales
Otu00213	PNC3	1.89309384632927	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales
Otu00213	PNC2	1.58488277083344	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales
Otu00213	VC2	1.15102691021929	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales
Otu00213	VC3	1.00618972962391	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales
Otu00213	VC1	0.738597957108642	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales
Otu01861	PNC1	0.0293260527590596	Bacteria	Tenericutes	Mollicutes	NB1-n
Otu01861	PNC2	0.0267794098168269	Bacteria	Tenericutes	Mollicutes	NB1-n
Otu01861	PNC3	0.0199406996914977	Bacteria	Tenericutes	Mollicutes	NB1-n
Otu01861	VC3	0.00616515819086964	Bacteria	Tenericutes	Mollicutes	NB1-n
Otu01861	VC1	0.00384606118379554	Bacteria	Tenericutes	Mollicutes	NB1-n
Otu01861	VC2	0.00304299996807765	Bacteria	Tenericutes	Mollicutes	NB1-n
Otu03284	PNC3	0.0221006248388638	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5
Otu03284	PNC1	0.00359855411642142	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5
Otu03284	VC1	0.00240924812947862	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5
Otu03284	PNC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5
Otu03284	VC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5
Otu03284	VC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5
Otu01544	VC3	0.0704305256474327	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified
Otu01544	PNC1	0.0675682808290226	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified
Otu01544	PNC2	0.0357846492065232	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified
Otu01544	PNC3	0.0304116013317828	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified
Otu01544	VC2	0.0284390087456659	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified
Otu01544	VC1	0.0227595513237329	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified
Otu00182	VC3	1.66410208216399	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales
Otu00182	VC1	1.20129599186101	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales
Otu00182	PNC1	0.894795956373426	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales
Otu00182	PNC3	0.55530147980205	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales
Otu00182	VC2	0.478895892039623	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales
Otu00182	PNC2	0.316934186387442	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales
Otu01172	VC1	0.108523366369138	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales
Otu01172	VC2	0.0668624441880437	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales
Otu01172	VC3	0.0516009653233761	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales
Otu01172	PNC3	0	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales
Otu01172	PNC2	0	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales
Otu01172	PNC1	0	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales
Otu00005	VC2	5.4753327445909	Bacteria	Nitrospirae	Nitrospira	Nitrospirales
Otu00005	VC1	3.4517095990692	Bacteria	Nitrospirae	Nitrospira	Nitrospirales
Otu00005	VC3	1.61917585380551	Bacteria	Nitrospirae	Nitrospira	Nitrospirales
Otu00005	PNC3	0.719726013207838	Bacteria	Nitrospirae	Nitrospira	Nitrospirales
Otu00005	PNC2	0.450065556563799	Bacteria	Nitrospirae	Nitrospira	Nitrospirales
Otu00005	PNC1	0.314984690519709	Bacteria	Nitrospirae	Nitrospira	Nitrospirales
Otu00105	PNC1	0.990061552598902	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade
Otu00105	VC1	0.622036659839928	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade
Otu00105	PNC3	0.517463173513855	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade
Otu00105	PNC2	0.338763923386552	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade
Otu00105	VC2	0.226840890781326	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade
Otu00105	VC3	0.208685439821468	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade
Otu01277	VC3	0.115398671559768	Bacteria	Planctomycetes	OM190	OM190_unclassified
Otu01277	VC1	0.109921519361855	Bacteria	Planctomycetes	OM190	OM190_unclassified
Otu01277	PNC3	0.10524864889089	Bacteria	Planctomycetes	OM190	OM190_unclassified
Otu01277	VC2	0.104598184842794	Bacteria	Planctomycetes	OM190	OM190_unclassified
Otu01277	PNC1	0.0654812411377822	Bacteria	Planctomycetes	OM190	OM190_unclassified
Otu01277	PNC2	0.028502101498089	Bacteria	Planctomycetes	OM190	OM190_unclassified
Otu01266	VC2	0.166624534387788	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified
Otu01266	VC3	0.142452725695429	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified
Otu01266	PNC1	0.0306915089797274	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified
Otu01266	VC1	0.0270962570875171	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified
Otu01266	PNC2	0.0136860358190871	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified
Otu01266	PNC3	0.0099969450568848	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified
Otu02311	PNC2	0.0285695508399821	Bacteria	Actinobacteria	OPB41	OPB41_unclassified
Otu02311	VC1	0.0147157881450658	Bacteria	Actinobacteria	OPB41	OPB41_unclassified
Otu02311	VC2	0	Bacteria	Actinobacteria	OPB41	OPB41_unclassified
Otu02311	PNC1	0	Bacteria	Actinobacteria	OPB41	OPB41_unclassified
Otu02311	VC3	0	Bacteria	Actinobacteria	OPB41	OPB41_unclassified
Otu02311	PNC3	0	Bacteria	Actinobacteria	OPB41	OPB41_unclassified
Otu00697	VC2	0.277719486610258	Bacteria	Firmicutes	OPB54	OPB54_unclassified
Otu00697	VC3	0.207244429571049	Bacteria	Firmicutes	OPB54	OPB54_unclassified
Otu00697	PNC1	0.126969844612589	Bacteria	Firmicutes	OPB54	OPB54_unclassified
Otu00697	VC1	0.0651250283673415	Bacteria	Firmicutes	OPB54	OPB54_unclassified
Otu00697	PNC2	0.054131615186522	Bacteria	Firmicutes	OPB54	OPB54_unclassified
Otu00697	PNC3	0.0340979237762991	Bacteria	Firmicutes	OPB54	OPB54_unclassified
Otu00077	PNC1	2.45860052076096	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales
Otu00077	VC1	1.64229220043446	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales
Otu00077	VC2	0.767078730284899	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales
Otu00077	PNC3	0.4636092266947	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales
Otu00077	VC3	0.413010148478388	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales
Otu00077	PNC2	0.346961526058837	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales
Otu01365	VC1	0.0693312887934154	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales
Otu01365	VC2	0.015757432665486	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales
Otu01365	PNC2	0.0147398664647031	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales
Otu01365	PNC3	0.0063733945975546	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales
Otu01365	PNC1	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales
Otu01365	VC3	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales
Otu01135	VC1	0.0933670317607412	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales
Otu01135	VC2	0.0155517901216733	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales
Otu01135	PNC3	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales
Otu01135	PNC1	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales
Otu01135	VC3	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales
Otu01135	PNC2	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales
Otu00952	VC1	0.112011886017896	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified
Otu00952	VC2	0.010599231681022	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified
Otu00952	VC3	0.0068890741629186	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified
Otu00952	PNC2	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified
Otu00952	PNC3	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified
Otu00952	PNC1	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified
Otu00014	VC3	5.44088938120154	Bacteria	Bacteroidetes	Cytophagia	Order_II
Otu00014	VC1	2.35735029801078	Bacteria	Bacteroidetes	Cytophagia	Order_II
Otu00014	PNC3	1.4542354613092	Bacteria	Bacteroidetes	Cytophagia	Order_II
Otu00014	PNC1	0.959070306734517	Bacteria	Bacteroidetes	Cytophagia	Order_II
Otu00014	PNC2	0.612742111562958	Bacteria	Bacteroidetes	Cytophagia	Order_II
Otu00014	VC2	0.192027202090132	Bacteria	Bacteroidetes	Cytophagia	Order_II
Otu00035	PNC1	5.89146336076408	Bacteria	Bacteroidetes	Cytophagia	Order_III
Otu00035	VC3	5.14302191853384	Bacteria	Bacteroidetes	Cytophagia	Order_III
Otu00035	PNC3	3.28203805114504	Bacteria	Bacteroidetes	Cytophagia	Order_III
Otu00035	VC2	3.11450292320067	Bacteria	Bacteroidetes	Cytophagia	Order_III
Otu00035	PNC2	2.22721793250982	Bacteria	Bacteroidetes	Cytophagia	Order_III
Otu00035	VC1	1.17590379505592	Bacteria	Bacteroidetes	Cytophagia	Order_III
Otu00245	PNC1	0.783641670019174	Bacteria	Proteobacteria	Gammaproteobacteria	Order_Incertae_Sedis
Otu00245	PNC3	0.513438507460569	Bacteria	Proteobacteria	Gammaproteobacteria	Order_Incertae_Sedis
Otu00245	PNC2	0.316055288260048	Bacteria	Proteobacteria	Gammaproteobacteria	Order_Incertae_Sedis
Otu00245	VC1	0.174768540191372	Bacteria	Proteobacteria	Gammaproteobacteria	Order_Incertae_Sedis
Otu00245	VC3	0.152335405921239	Bacteria	Proteobacteria	Gammaproteobacteria	Order_Incertae_Sedis
Otu00245	VC2	0.104077373613764	Bacteria	Proteobacteria	Gammaproteobacteria	Order_Incertae_Sedis
Otu00142	PNC1	1.5214656738089	Bacteria	Gemmatimonadetes	Gemmatimonadetes	PAUC43f_marine_benthic_group
Otu00142	PNC3	0.576439365412258	Bacteria	Gemmatimonadetes	Gemmatimonadetes	PAUC43f_marine_benthic_group
Otu00142	PNC2	0.448456754474802	Bacteria	Gemmatimonadetes	Gemmatimonadetes	PAUC43f_marine_benthic_group
Otu00142	VC2	0.444475407648183	Bacteria	Gemmatimonadetes	Gemmatimonadetes	PAUC43f_marine_benthic_group
Otu00142	VC1	0.186970536665982	Bacteria	Gemmatimonadetes	Gemmatimonadetes	PAUC43f_marine_benthic_group
Otu00142	VC3	0.012694394372806	Bacteria	Gemmatimonadetes	Gemmatimonadetes	PAUC43f_marine_benthic_group
Otu00599	PNC1	0.645234099496137	Bacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified
Otu00599	PNC3	0.638888458417794	Bacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified
Otu00599	PNC2	0.258966017993372	Bacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified
Otu00599	VC2	0.155631859494349	Bacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified
Otu00599	VC1	0.144816069511239	Bacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified
Otu00599	VC3	0.129267334038318	Bacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified
Otu00361	PNC3	0.345946677402817	Bacteria	Proteobacteria	Alphaproteobacteria	Parvularculales
Otu00361	VC1	0.132377092200543	Bacteria	Proteobacteria	Alphaproteobacteria	Parvularculales
Otu00361	PNC1	0.0760307779887412	Bacteria	Proteobacteria	Alphaproteobacteria	Parvularculales
Otu00361	PNC2	0.0597715257826756	Bacteria	Proteobacteria	Alphaproteobacteria	Parvularculales
Otu00361	VC3	0.0244530803820208	Bacteria	Proteobacteria	Alphaproteobacteria	Parvularculales
Otu00361	VC2	0.0177657999024085	Bacteria	Proteobacteria	Alphaproteobacteria	Parvularculales
Otu01501	VC1	0.0528119218779502	Bacteria	Actinobacteria	Actinobacteria	PeM15
Otu01501	VC2	0.0163759652999469	Bacteria	Actinobacteria	Actinobacteria	PeM15
Otu01501	VC3	0.00683074801017054	Bacteria	Actinobacteria	Actinobacteria	PeM15
Otu01501	PNC1	0.00238101061659061	Bacteria	Actinobacteria	Actinobacteria	PeM15
Otu01501	PNC2	0	Bacteria	Actinobacteria	Actinobacteria	PeM15
Otu01501	PNC3	0	Bacteria	Actinobacteria	Actinobacteria	PeM15
Otu02178	PNC3	0.0273134496586611	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerae_unclassified
Otu02178	PNC2	0.0133957826879702	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerae_unclassified
Otu02178	PNC1	0.00581362655115135	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerae_unclassified
Otu02178	VC1	0	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerae_unclassified
Otu02178	VC2	0	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerae_unclassified
Otu02178	VC3	0	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerae_unclassified
Otu00693	PNC2	0.76549740651883	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales
Otu00693	PNC3	0.690244174589575	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales
Otu00693	PNC1	0.564316411533747	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales
Otu00693	VC1	0.379166686380259	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales
Otu00693	VC3	0.3225779901615	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales
Otu00693	VC2	0.218196635482849	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales
Otu01035	VC3	0.119939710067943	Bacteria	Planctomycetes	Phycisphaerae	Pla1_lineage
Otu01035	VC2	0.11625636321298	Bacteria	Planctomycetes	Phycisphaerae	Pla1_lineage
Otu01035	PNC1	0.037040855514832	Bacteria	Planctomycetes	Phycisphaerae	Pla1_lineage
Otu01035	VC1	0.0354698215188346	Bacteria	Planctomycetes	Phycisphaerae	Pla1_lineage
Otu01035	PNC2	0.0111764946681388	Bacteria	Planctomycetes	Phycisphaerae	Pla1_lineage
Otu01035	PNC3	0.00766776200165799	Bacteria	Planctomycetes	Phycisphaerae	Pla1_lineage
Otu02386	VC3	0.0372511866250144	Bacteria	Planctomycetes	Pla3_lineage	Pla3_lineage_unclassified
Otu02386	VC1	0.027441405161788	Bacteria	Planctomycetes	Pla3_lineage	Pla3_lineage_unclassified
Otu02386	PNC3	0.00805142473993902	Bacteria	Planctomycetes	Pla3_lineage	Pla3_lineage_unclassified
Otu02386	VC2	0.00564667324037066	Bacteria	Planctomycetes	Pla3_lineage	Pla3_lineage_unclassified
Otu02386	PNC2	0.00114944646041906	Bacteria	Planctomycetes	Pla3_lineage	Pla3_lineage_unclassified
Otu02386	PNC1	0	Bacteria	Planctomycetes	Pla3_lineage	Pla3_lineage_unclassified
Otu01377	VC2	0.0343754493543274	Bacteria	Planctomycetes	Pla4_lineage	Pla4_lineage_unclassified
Otu01377	VC3	0.0340313180498646	Bacteria	Planctomycetes	Pla4_lineage	Pla4_lineage_unclassified
Otu01377	PNC1	0.0108515932486591	Bacteria	Planctomycetes	Pla4_lineage	Pla4_lineage_unclassified
Otu01377	VC1	0.0049486459430543	Bacteria	Planctomycetes	Pla4_lineage	Pla4_lineage_unclassified
Otu01377	PNC2	0	Bacteria	Planctomycetes	Pla4_lineage	Pla4_lineage_unclassified
Otu01377	PNC3	0	Bacteria	Planctomycetes	Pla4_lineage	Pla4_lineage_unclassified
Otu00250	PNC2	2.64381516361593	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales
Otu00250	PNC3	1.73933868435145	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales
Otu00250	VC1	1.29150238841648	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales
Otu00250	PNC1	1.20333741869285	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales
